Patient/Cell,IFNg-50ng - 15min,IFNg-50ng+IL6-50ng - 15min,IL10-50ng - 15min,IL2-50ng - 15min,IL4-50ng - 15min,IL6-50ng - 15min,TGFB-50ng - 15min,Untreated - 15min,Untreated - 15 min
Patient 28 - CD8 TEM,0.045750472164456914,9.739994068165699e-05,0.8628517544271436,-0.017078401956666874,0.033953989018482324,0.10407005332739487,0.009339879799864018,0.0,0
Patient 30 - CD8 TEM,0.03299101716520036,0.00010552140274819442,0.8592773853439715,0.02967155011314262,0.04237165490382751,0.0685201903313418,0.01403642793040021,0.0,0
Patient 34 - CD8 TEM,0.012455797039331626,0.00012364208182934116,0.9528429598528573,0.015560846597021498,0.008505928766586617,0.04807337674881941,-0.013424227749770288,0.0,0
Patient 35 - CD8 TEM,-0.0802868762795422,0.02539398646232788,0.921801680259803,-0.0725412530973523,-0.0812402067614093,0.07034934462876609,-0.07036094625767224,0.0,0
Patient 43 - CD8 TEM,-0.08031074268879156,0.08109042841881756,0.8955423990486585,-0.0694103654649217,-0.07158969367734888,0.06896742058644191,-0.07578778724368726,0.0,0
Patient 44 - CD8 TEM,-0.07373462215398731,-0.1156748044797955,0.7574220200227552,-0.08490114852227736,-0.10483415644461251,-0.060851110015490414,-0.10218850769065539,0.0,0
Patient 45 - CD8 TEM,0.025456582552083343,0.012035368431232792,0.6726336976992532,0.006217408258558831,-0.01577935021163829,0.08684862835175984,-0.01421258801637784,0.0,0
Patient 52 - CD8 TEM,-0.037506302407728336,-0.06031575777990723,0.7291961935442195,-0.11898272773012465,-0.08804708409110275,-0.0936890686918089,-0.04083475761590461,0.0,0
Patient 52A - CD8 TEM,0.01824795205444761,0.00011408176360876802,1.0,0.012839999699213534,-0.03621434437961715,0.04021975311982402,0.0061015394568909994,0.0,0
Patient 54 - CD8 TEM,0.03763126515241963,-0.02032102295265861,0.9661366458278466,0.011117653899986193,0.046032311238835125,0.12269806532235777,0.061340054057268084,0.0,0
Patient 56 - CD8 TEM,-0.03053563710609558,-0.09050423811618517,0.5886301044026072,-0.08564929808313405,-0.0726370601280022,-0.0054962528989659,-0.06400353100968868,0.0,0
Patient 58 - CD8 TEM,0.02296160463292747,0.0041243040627531,1.0,0.006888747033474685,0.01071101408853722,0.04087358306637539,0.01601602102623734,0.0,0
Patient 60 - CD8 TEM,-0.016416183538847454,0.00011674139461246201,0.8537321943080161,-0.035884505068565414,-0.030407276483630057,0.025265878945934902,-0.09426482676732743,0.0,0
Patient 61 - CD8 TEM,0.0414046676728012,9.638094353874904e-05,0.8451088081440536,-0.013700648601693713,-0.03186160233749054,0.046720672251271037,-0.018608802685625696,0.0,0
Patient 62 - CD8 TEM,0.02150307468778056,8.768570490615063e-05,0.66124923081792,-0.014969943386006244,-0.0005870624641304431,0.04472980999721953,-0.0453256722152773,0.0,0
Patient 63 - CD8 TEM,-0.0018886104911205379,0.06971146503951559,0.8044144153380456,0.006504369726140304,0.12937766547607257,0.15311145690824046,-0.03399151932134925,0.0,0
Patient 66 - CD8 TEM,0.09503905338603402,0.04799177062550035,0.7678031251874837,0.0519525137213717,0.053826873590738455,0.08827004830892311,0.06760092490291919,0.0,0
Patient 68 - CD8 TEM,0.010512331036929364,0.00011457600679110554,1.0,0.026578031037390534,0.0847908590702046,0.22525220734161536,0.026879668440436016,0.0,0
Patient 69 - CD8 TEM,0.008421691395910045,0.00010398184291469336,0.83723099828919,-0.030609496550039257,-0.030621078759574493,0.02262445268086568,0.04446104078875661,0.0,0
Patient 70 - CD8 TEM,0.13879074246631723,0.21161924004258711,0.943839434826626,0.08423966778566529,0.16109022882211982,0.28339064532058594,0.07386072200117788,0.0,0
Patient 79 - CD8 TEM,-0.07170881214914666,-0.06370842366482349,0.7450438223552214,-0.10994468051967218,-0.07515711882024895,-0.02288836659775387,-0.07624218572337675,0.0,0
Patient 19186-2 - CD8 TEM,0.01705995339446822,0.00011904215496665179,1.0,0.04739959800199974,0.04403718988254011,0.08725597935063446,-0.008095653750537342,0.0,0
Patient 19186-3 - CD8 TEM,0.019269524072379068,0.00011625630379401476,1.0,0.024130938783876347,0.07290998535163036,0.15484342537248552,-0.003928684074175457,0.0,0
Patient 19186-4 - CD8 TEM,0.024115366218458858,0.09847953121885449,0.47202382364551904,0.008197362628476545,0.09679048688434647,0.09491417007421749,6.5672999227775095e-06,0.0,0
Patient 19186-8 - CD8 TEM,0.04319542117892417,0.12563119411281823,0.3577128668118205,0.05600252053663082,-0.005192236131522958,0.1843060622591183,-2.1268953037130086e-07,0.0,0
Patient 19186-10-T1 - CD8 TEM,-0.05369303905484318,0.00011431862246600134,0.917060376271178,-0.020855775515115044,-0.04860312542603805,0.13408701953637123,7.845873062992112e-06,0.0,0
Patient 19186-10-T2 - CD8 TEM,0.01494839411060394,9.891408434355e-05,0.8445650117716867,0.006363330304953977,0.16110344379234692,0.08550354195491605,7.748421889422748e-06,0.0,0
Patient 19186-10-T3 - CD8 TEM,-0.046839210782844684,0.00011981120363018194,0.8097779413376044,-0.019506506281620338,0.0670571025593576,0.12905591475597664,4.0836472094837445e-06,0.0,0
Patient 19186-15-T1 - CD8 TEM,-0.07993734704173322,0.00011629508981163931,0.6527353474729568,-0.04388765564778987,0.017793929099010335,0.12015421568716952,6.553944596082129e-06,0.0,0
Patient 19186-15-T2 - CD8 TEM,-0.06090729577339507,0.00010196790280230303,0.605138977528834,-0.017386982527633345,0.05456415760797879,0.22834077736133968,8.16865901660999e-06,0.0,0
Patient 19186-15-T3 - CD8 TEM,-0.08123214225945462,0.0001373880836223464,1.0,0.051058601663820063,-0.0026293940788771042,0.06201714634832547,1.3085748078747766e-05,0.0,0
Patient 19186-14 - CD8 TEM,0.03670344018318744,8.764365769053127e-05,0.8127806655320519,0.04655165524113488,0.016569621295350133,0.043568672561246885,-0.01648352412502455,0.0,0
Patient 21368-3 - CD8 TEM,0.06287767695581793,0.00011412254298142152,1.0,0.03912677423838942,0.06036221181359583,0.13016252371578813,0.05419270669197694,0.0,0
Patient 21368-4 - CD8 TEM,-0.019858658687061808,0.00010110068412100525,1.0,0.012981028259626848,-0.020662047175315394,0.02494609740559056,0.008397377336806067,0.0,0
Patient 406 - CD8 TEM,0.05723837088694106,0.056392388157401316,0.32002140687474573,0.014776656578559243,0.04413117489232918,0.04930332297312334,2.9191280248894817e-06,0.0,0
Patient 26 - CD8 TEMRA,0.06911447728957106,0.0001236634315257968,1.0,0.04327536412048196,0.04799010243043238,0.056513915354619436,0.05926369783484016,0.0,0
Patient 28 - CD8 TEMRA,0.04802936740595012,0.00010187930533475076,0.8221841476993138,-0.00900455981793037,0.025140812928186984,0.06119213417793088,0.017027407246219334,0.0,0
Patient 30 - CD8 TEMRA,0.05519784610018404,0.00011962122500388886,0.9875931716557833,0.07237430890581964,0.04693001973901627,0.0868511509460484,0.06198105728357229,0.0,0
Patient 34 - CD8 TEMRA,0.024931044154732195,0.00011707469994310201,1.0,-0.013872003402842932,-0.011083679256720071,-0.006341816932445015,-0.022800237298797713,0.0,0
Patient 35 - CD8 TEMRA,-0.05496223921558491,-0.0627956346718884,0.9381362042359439,-0.07086340137589664,-0.06800904725579077,-0.07115862679924075,-0.042928084536927424,0.0,0
Patient 43 - CD8 TEMRA,0.02142920936419499,-0.053272918810748845,1.0,-0.006805354576384799,-0.009765247266991529,0.013590764818334631,0.012820263081778614,0.0,0
Patient 44 - CD8 TEMRA,-0.09699966867744471,-0.1565037773919935,0.7515072388821815,-0.10069160349817655,-0.14178338236104443,-0.0988601255475464,-0.14283078889004613,0.0,0
Patient 45 - CD8 TEMRA,0.012874120947859802,-0.021646972091913925,0.36295023841153234,0.006537220625447076,0.010223173491642718,0.00581357583875353,-0.018404125982304956,0.0,0
Patient 52 - CD8 TEMRA,-0.041111607396241916,-0.07307182688037683,0.7085415132473469,-0.10505664426739193,-0.08734639127899196,-0.09027647076792537,-0.06396153673648339,0.0,0
Patient 52A - CD8 TEMRA,0.017230679946503423,0.00010340789189452337,1.0,0.017572834154240435,-0.03234072884532012,-0.020619287664668955,0.011067487043884466,0.0,0
Patient 54 - CD8 TEMRA,0.03165609001944417,-0.006780948552375191,0.981043554296404,-0.018657284705185854,0.05768936531322259,0.016721640318780272,0.05028879629745584,0.0,0
Patient 56 - CD8 TEMRA,-0.04770859571204891,-0.11494041058148437,0.6303423440638201,-0.11051641506612554,-0.07865567318082375,-0.06879594548337503,-0.13054656326738837,0.0,0
Patient 58 - CD8 TEMRA,0.0168049551015696,0.003592546529169322,1.0,-0.0011377240116009503,0.01806078456155427,0.03727726055681612,0.002905900994806416,0.0,0
Patient 60 - CD8 TEMRA,-0.01841136802143559,9.78848327967252e-05,0.9023862704496808,-0.031256392823676385,-0.02835771662136941,-0.020305758152120962,-0.08108011979135886,0.0,0
Patient 61 - CD8 TEMRA,0.038461523256790406,0.0001079217677360566,0.8520505116821854,-0.027273276454707812,-0.02960988766614103,-0.013115817427703423,-0.013069714846575172,0.0,0
Patient 62 - CD8 TEMRA,0.02796570628733966,0.00011022313253015117,0.8728863227714972,-0.03176899146430731,-0.00018815683347109884,-0.017529175760642144,-0.04972748309478011,0.0,0
Patient 63 - CD8 TEMRA,0.050955877562654676,-0.01300482498792705,0.8168657635214576,0.04938886177594916,0.14789913732944537,0.10033624547899994,-5.654386034637918e-05,0.0,0
Patient 66 - CD8 TEMRA,0.10416053203318774,0.047502989463955245,0.7996961433054864,0.06824355913828371,0.06791764158698274,0.07791342301120414,0.08509478294823765,0.0,0
Patient 68 - CD8 TEMRA,0.02018950816129805,0.00011290885750929215,1.0,-0.02109334076618136,0.03387547118085013,0.037690137154744195,-0.004758087344031594,0.0,0
Patient 69 - CD8 TEMRA,0.01604881367965517,0.00010362912579220489,0.8454838687287565,-0.02117952772900833,-0.031761376092932114,0.017303958300535032,0.05601441311313122,0.0,0
Patient 70 - CD8 TEMRA,0.10946568281526911,0.06342999035332475,0.8783790857241692,0.0804217764216457,0.10971595926193714,0.06438906178735002,0.03763608357192048,0.0,0
Patient 79 - CD8 TEMRA,-0.11299801560057285,-0.09157151416132545,0.6955127435692254,-0.10307684388768187,-0.08321339350425136,-0.018251193211013084,-0.058084969606538264,0.0,0
Patient 19186-2 - CD8 TEMRA,0.012462705491423776,0.00013004808296801203,1.0,0.04895329917843545,0.03673176521817627,0.06772245847838683,-0.005612148526315316,0.0,0
Patient 19186-3 - CD8 TEMRA,0.03307664031823606,0.00012320205619845555,1.0,0.03311730244761842,0.017065026752278587,0.04269796175631479,-0.002549630611644226,0.0,0
Patient 19186-4 - CD8 TEMRA,0.12162863709235112,0.2323933584455574,0.8924633869699566,0.11851455254956406,0.18648033950943507,0.17487459357320118,7.071504483507296e-06,0.0,0
Patient 19186-8 - CD8 TEMRA,0.0734457436835585,0.028918366374974233,0.530545386023432,0.06978957328283204,-0.04403621048626747,0.055857520882073214,-1.4880003227600049e-06,0.0,0
Patient 19186-10-T1 - CD8 TEMRA,-0.08225205930803942,0.00010870712595265811,1.0,-0.06299660968685328,-0.08917988061988022,0.008764231174803615,3.3373757361497064e-06,0.0,0
Patient 19186-10-T2 - CD8 TEMRA,0.01473878236073209,9.822855911082499e-05,1.0,0.027161467108419116,0.11841362383666397,0.05315793383875178,3.302074711103674e-06,0.0,0
Patient 19186-10-T3 - CD8 TEMRA,-0.050429298326505737,0.0001223502907929946,1.0,0.014570824298272427,0.042730006603406694,0.020011254295426394,1.5801018909251774e-06,0.0,0
Patient 19186-15-T1 - CD8 TEMRA,-0.047116360481831085,0.00010240045361433847,0.6872546403994411,-0.026388996040793464,0.008090459118330564,-0.069883354195236,3.7561924740437947e-06,0.0,0
Patient 19186-15-T2 - CD8 TEMRA,-0.08673629549429608,0.0001493480236728,0.8378034479752395,-0.061197166858223774,-0.05222079239909706,-0.06579571635191159,9.026384520775141e-06,0.0,0
Patient 19186-15-T3 - CD8 TEMRA,-0.09047328423362483,9.031324447267309e-05,0.6634076883437411,-0.01819336458247234,-0.04742095831412303,-0.03943589983769713,5.646054898956162e-06,0.0,0
Patient 19186-14 - CD8 TEMRA,0.042424228238814456,8.127343802646472e-05,0.8549654336085766,0.03558179247154062,-0.021216047294123096,0.035880722909305926,0.028844878276497177,0.0,0
Patient 21368-3 - CD8 TEMRA,0.048443925510193955,0.00011428920626365216,1.0,0.039362568760185755,0.04423653120670874,0.11612621378831217,0.050749701848333835,0.0,0
Patient 21368-4 - CD8 TEMRA,0.0035677082665684944,0.00010679333881646762,1.0,0.007627072421309211,-0.02358942932973149,-0.0091949290796753,0.012592668529540206,0.0,0
Patient 406 - CD8 TEMRA,0.05366206150983163,0.05700932928799574,0.48105801193303027,0.04739918125730534,0.09088520373234386,0.04934418608273585,2.5825349641242085e-06,0.0,0
Patient 26 - CD8+,0.06416514588340587,0.0001285108995777225,0.9403573600677056,0.03653844720114247,0.047056095049016776,0.26022793990776355,0.05633844995833688,0.0,0
Patient 28 - CD8+,0.026284457200966088,0.00010495616051912844,0.777649304538051,-0.0005418076102809209,0.02166673823265968,0.13407722749689063,0.001320487954467536,0.0,0
Patient 30 - CD8+,0.043160624842318814,0.00013028416491779374,0.8391848536792509,0.028026790794201027,0.05323955084831261,0.20556134862511646,0.027740293318285928,0.0,0
Patient 34 - CD8+,0.029559375275823908,0.00012280079539337421,0.9070687846894988,-0.010334838277700141,0.0042632726952122925,0.19517240442586203,-0.026574207160634633,0.0,0
Patient 35 - CD8+,-0.06710191418310459,0.20217680210913447,0.9867400571585118,-0.07315248294060808,-0.05464245652827796,0.3314522615709715,-0.044924222999043834,0.0,0
Patient 43 - CD8+,-0.1490649510926342,0.0796009849454966,0.7112945487753541,-0.1449407228384038,-0.1384899254780414,0.06048526810509786,-0.12851704243048578,0.0,0
Patient 44 - CD8+,-0.06682287781655828,-0.07832452866869243,0.737928246400744,-0.07843715091826466,-0.10643774264421041,0.015522073477701962,-0.12264086602364417,0.0,0
Patient 45 - CD8+,0.016006393966481597,0.009248848574565382,0.4189161900689039,0.0036026087489157664,-0.004492887946003467,0.06803723746796075,-0.01531519975061866,0.0,0
Patient 52 - CD8+,-0.034774972137499985,-0.008518932545362751,0.6831334654504352,-0.10635750748834036,-0.08389696406384385,0.01506700879929109,-0.05947393295290547,0.0,0
Patient 52A - CD8+,0.02531230779541528,0.00010439080595811097,1.0,0.016762735062347888,-0.0267636758373455,0.0844317284693075,0.007343458871350233,0.0,0
Patient 54 - CD8+,-0.01104613939973076,0.2053887449152581,0.8897434730445463,-0.006487302056318447,0.04879323031812333,0.2964071893349018,-0.011708271562193645,0.0,0
Patient 56 - CD8+,-0.044424066618938475,-0.015218167476344927,0.5932638377160745,-0.06065329850535043,-0.05901124420699424,0.09334207134837326,-0.10561193754944005,0.0,0
Patient 58 - CD8+,0.011403704039972708,0.0008801809662924745,1.0,0.0007675566130285077,0.02861235217111725,0.047485492006338774,-0.0034535969672428576,0.0,0
Patient 60 - CD8+,-0.00545208118044257,0.00010520473576412323,0.8780142156077847,-0.01856523090798686,-0.013719587854998994,0.11908102063174003,-0.07215106006260585,0.0,0
Patient 61 - CD8+,0.003054382315772562,0.00010861123876257355,0.7973573089495875,-0.038979763858385946,-0.029416946793122456,0.10814007604719143,-0.022771373889624934,0.0,0
Patient 62 - CD8+,0.022666955564861854,0.00010313362464493729,0.7109717694944364,-0.023823808711355983,0.009390121203316799,0.05626083402038483,-0.040424966425598924,0.0,0
Patient 63 - CD8+,0.017333495607015657,0.04866520787602674,0.6366319299827067,0.03174651030582107,0.09414178714871255,0.16182846327300002,-0.04742950003545961,0.0,0
Patient 66 - CD8+,0.09235906225858853,0.1064763379901702,0.7257647742636053,0.04621802002213319,0.06976260119073344,0.176800396139695,0.05481954878890482,0.0,0
Patient 68 - CD8+,0.04912074315844,0.00012506223133166235,0.9050794031714067,0.0629727844066662,0.10957421076549374,0.29020523376594315,0.05106055055885808,0.0,0
Patient 69 - CD8+,0.017203561611038455,0.00010708774976142623,0.8157799425979921,-0.014136816010507236,-0.01505877502240625,0.12114895782446627,0.0499040559859346,0.0,0
Patient 70 - CD8+,0.1035709766100213,0.16206533813702792,0.8986086281114439,0.08108125488006289,0.12989794601917776,0.2216101086506777,0.04119638147251167,0.0,0
Patient 79 - CD8+,-0.08475579093266412,0.02590916047439142,0.7160984111956636,-0.11271510879235466,-0.07384420140316529,0.08614942942011954,-0.08757228594235231,0.0,0
Patient 19186-2 - CD8+,0.015505443611236663,0.00015319478187938345,1.0,0.05107556216781553,0.06433768357652093,0.16059052658559825,0.0032582221584748178,0.0,0
Patient 19186-3 - CD8+,0.02361409809694255,0.00012181596378628045,1.0,0.04572908958515842,0.0423508595302235,0.11921453493087351,0.0030398634380075654,0.0,0
Patient 19186-4 - CD8+,0.06384768021370536,0.1777482614032411,0.2817837287293196,0.0596291059418379,0.11066270359321329,0.20798300317915502,4.134919732931368e-06,0.0,0
Patient 19186-8 - CD8+,0.04851716547882797,0.09520511411545837,0.41500963205766417,0.055658628196164045,-0.010979752223107224,0.14249879249826422,1.758511136709016e-07,0.0,0
Patient 19186-10-T1 - CD8+,-0.04053556645749389,7.1759561687044e-05,0.5124015351326924,-0.02428707674539606,-0.016271940276092814,0.22041973732588346,3.454952178599892e-06,0.0,0
Patient 19186-10-T2 - CD8+,-0.0077397956739963395,6.782644814627231e-05,0.5160188008349298,0.024902109652612324,0.1317974650346217,0.11126498327384594,3.7555214395775264e-06,0.0,0
Patient 19186-10-T3 - CD8+,-0.04448427894782817,6.856692588905097e-05,0.3994212987598471,0.012617501925170924,0.0521811528328403,0.22351349189646472,1.7813049847242581e-06,0.0,0
Patient 19186-15-T1 - CD8+,-0.048187397912320316,0.00010820998805621971,0.747139750570984,-0.015753643695703378,0.02909823650322881,0.13296755384384015,5.3831255938266205e-06,0.0,0
Patient 19186-15-T2 - CD8+,-0.048187499141962215,9.167291891408682e-05,0.5800252849879347,-0.017607319785825026,0.011454854983412869,0.19854825166293386,7.492303439773555e-06,0.0,0
Patient 19186-15-T3 - CD8+,-0.09479850214929011,9.338457955988846e-05,0.6885175554733721,-0.01744322303262431,-0.044600100884956896,-0.014000475665820154,7.634070181586203e-06,0.0,0
Patient 19186-14 - CD8+,0.0003369673638642458,0.00010596733435857504,0.9655329777725739,0.04126551565237345,0.005100288411370724,0.027026760304058112,0.014872780506126889,0.0,0
Patient 21368-3 - CD8+,0.04772108927350231,0.00012745782473441318,1.0,0.04244356090081487,0.05185559006375788,0.13981188763125008,0.05174379624319619,0.0,0
Patient 21368-4 - CD8+,-0.002880814141134358,0.00010888208274498959,1.0,0.007460239746744136,-0.020857510890023974,-0.0007863282281789475,0.01232702103880142,0.0,0
Patient 406 - CD8+,0.04587691211832358,0.09715503566708092,0.23165298660698758,0.052144489437771474,0.08831059682347554,0.09980912060396109,2.6146086462332074e-06,0.0,0
Patient 26 - Classical Monocyte,0.12286299145432027,0.00012821787191664842,1.0,0.07357568819487392,0.08461612678166158,0.5465175352766092,0.0335790895446465,0.0,0
Patient 28 - Classical Monocyte,0.13527854745991988,0.00010882857185979728,0.9491464642206336,0.01433017702460974,0.06764344990322994,0.24963857797385344,-0.009331400074391103,0.0,0
Patient 30 - Classical Monocyte,0.039488267701286425,0.00011241016187980214,0.7903604623086801,0.01706763892381664,0.055088913749611376,0.30132963834566107,0.019467521554973808,0.0,0
Patient 34 - Classical Monocyte,0.022767623318914916,9.589530078270848e-05,0.60084141820932,-0.032398622206123,-0.018069726896452344,0.31425288849691896,0.04925775248698216,0.0,0
Patient 35 - Classical Monocyte,0.03507004096536087,0.2851604290871776,0.8774422475312901,-0.034588442210499906,0.010408309798283803,0.36436027218519895,-0.0012375144057187714,0.0,0
Patient 43 - Classical Monocyte,-0.1351516085073273,0.06284294338762002,0.4014978997524339,-0.11393246535517772,-0.10244943994371271,0.030295021143215195,-0.14527546330752467,0.0,0
Patient 44 - Classical Monocyte,0.012144135800397474,0.1025297126666469,0.6370927462630265,-0.013040316457090874,-0.023916353691839337,0.24132764479773192,-0.05761467813754616,0.0,0
Patient 45 - Classical Monocyte,0.10017222935879676,0.11233828635997904,0.5193858470244549,0.02325586283976715,0.03866154989442438,0.19186527611454887,0.0027962972702048343,0.0,0
Patient 52 - Classical Monocyte,-0.02642921118885441,0.08039343847223067,0.7311836836632094,-0.09654566462626893,-0.05263569959447506,0.13962655662461773,-0.05457083936764393,0.0,0
Patient 52A - Classical Monocyte,0.004460182733314276,7.94105203137109e-05,0.7846524966974421,-0.009359565960443876,-0.016630001091578268,0.2383685475538553,-0.0007449035067584023,0.0,0
Patient 54 - Classical Monocyte,0.12173943595424133,0.2854641919857033,0.9188987721319484,-0.027639253540857535,0.10051098438037794,0.40410773122126714,0.051476794255723206,0.0,0
Patient 56 - Classical Monocyte,-0.003708457869370838,0.061351234724952776,0.568629823313534,-0.04578993062103538,-0.026685532102089602,0.19435679115644883,-0.1041871211525555,0.0,0
Patient 58 - Classical Monocyte,-0.008207939836465044,0.038544394660911446,0.8654396880097742,0.022123479422197823,0.06501550658572049,0.059814384228472676,-0.0292569909475136,0.0,0
Patient 60 - Classical Monocyte,-0.0376352122248815,9.64477987408423e-05,0.7918851229642068,-0.02472076623563551,0.007478265036531469,0.35565629738317495,-0.06554577154564556,0.0,0
Patient 61 - Classical Monocyte,-0.02390613844221841,0.00010576947951298331,0.8090645418552543,-0.015201255615446907,-0.005075653357064335,0.31858796613174145,-0.010940522575678022,0.0,0
Patient 62 - Classical Monocyte,-0.050371768211205294,9.990138322651783e-05,0.7934828127161441,-0.04197163020378006,-0.00601654760159548,0.16669958552624486,-0.038728323700651074,0.0,0
Patient 63 - Classical Monocyte,0.045839116621724886,0.07618532647894186,0.46143174386347185,0.0499652596283394,0.11882592443177899,0.16784450115231986,-0.02086732539946215,0.0,0
Patient 66 - Classical Monocyte,0.016614927901365498,0.15329902699030898,0.6313585584715451,0.009094015334252836,0.026479372500534316,0.22131903829173408,-0.018867298370923574,0.0,0
Patient 68 - Classical Monocyte,0.07093390889768234,0.00010342082805278272,0.8616358003425568,0.0557012910832595,0.16116237108903567,0.3284044047043976,0.042830730297884465,0.0,0
Patient 69 - Classical Monocyte,0.15532687782623683,9.215823744856284e-05,0.6913930300429298,-0.024272973848489525,0.05431053097371247,0.17911744230674287,0.05442767517034873,0.0,0
Patient 70 - Classical Monocyte,0.18635017509283336,0.40810331211191286,1.0,0.04162400885333747,0.11820476100299696,0.4540119536050924,0.1332918883426588,0.0,0
Patient 79 - Classical Monocyte,-0.07801614056176831,0.2872175724014052,0.5506191939572369,-0.09129751628351507,-0.05339292400386811,0.4351550272230652,-0.08262592388349048,0.0,0
Patient 19186-2 - Classical Monocyte,0.08957930465717563,0.00012775989995979003,1.0,0.13524232088401175,0.13417300818688607,0.3014320956250408,0.0767698933892472,0.0,0
Patient 19186-3 - Classical Monocyte,0.03690179701558474,0.00010409435857483512,1.0,0.04724319942971093,0.07700722655225475,0.17371788543968142,0.05824109530976924,0.0,0
Patient 19186-4 - Classical Monocyte,0.044607688051025086,0.11939098745275095,0.1875163388428924,0.05020136384313166,0.06839417410011951,0.15054206876612267,2.3884936076733263e-06,0.0,0
Patient 19186-8 - Classical Monocyte,-0.11173452354923963,0.07382452726243809,0.22014376847144967,-0.17086956314363305,-0.1645530408174137,0.1807660619356641,2.0586262484926238e-06,0.0,0
Patient 19186-10-T1 - Classical Monocyte,-0.08569556258623244,5.801404933205847e-05,0.4196097192033137,-0.04042737320303268,0.0069561569590977776,0.24096968620480202,1.4241612117816186e-06,0.0,0
Patient 19186-10-T2 - Classical Monocyte,-0.13055405972455583,5.392677488030811e-05,0.38145486019463815,0.002357986222676928,0.05635105795107409,0.09123948655117238,1.0047738777753599e-06,0.0,0
Patient 19186-10-T3 - Classical Monocyte,-0.05949659058228355,5.3706555991694894e-05,0.30349614149599347,0.03399111051103268,0.09840344726692511,0.31627313372497995,2.162263486387087e-06,0.0,0
Patient 19186-15-T1 - Classical Monocyte,-0.08305748587729632,6.324468367224098e-05,0.3379923745765327,-0.002196990845757066,0.030486038661966596,0.529033912863657,3.3180416058743966e-06,0.0,0
Patient 19186-15-T2 - Classical Monocyte,-0.05713183817874539,5.7718529523744695e-05,0.33245657781989724,0.018771045587633643,0.03372071919421102,0.6277498398732497,4.9263243489905826e-06,0.0,0
Patient 19186-15-T3 - Classical Monocyte,-0.17550068945775232,5.9189249040880805e-05,0.33828207495305496,-0.0199686977684486,0.05300192556189909,0.312029106112947,3.6514878516193913e-06,0.0,0
Patient 19186-14 - Classical Monocyte,-0.03298720632876403,8.563932717671645e-05,0.7749969853554916,0.04504687452688923,0.019913293956112375,0.06676134728397523,0.04332044130226027,0.0,0
Patient 21368-3 - Classical Monocyte,0.10305431426949788,0.00010911499086059962,1.0,0.02285085257781511,0.10017846856254453,0.15310017621433444,0.06480970586613077,0.0,0
Patient 21368-4 - Classical Monocyte,-0.007870380142657408,9.970916918326759e-05,0.9935036046751079,0.0111381284110219,0.019776254844400626,0.044165881137333225,-0.004042286981081014,0.0,0
Patient 406 - Classical Monocyte,-0.058536149237431986,0.07617252820861409,0.12274395888033461,-0.0240471023766988,0.011895475309191408,0.08802766134545212,2.8361842609336706e-06,0.0,0
Patient 26 - NC Monocyte,0.08471262040852877,0.00010473859269184169,0.9650479851351459,0.07108476738765868,0.06829201618809612,0.12155940127718369,0.15305255318283467,0.0,0
Patient 28 - NC Monocyte,0.05409059723021884,8.073431186087885e-05,0.6708562973090314,0.01549346901348809,0.0449135965153712,0.07771491101497019,0.01814407159028448,0.0,0
Patient 30 - NC Monocyte,0.13128935314475912,0.00011081434177613722,0.941599680348791,0.057398598019403724,0.06036194766650638,0.17893868014812508,0.06427272481166654,0.0,0
Patient 34 - NC Monocyte,0.09199220480197588,0.00011017850124882545,0.9563853199039376,-0.010218318667036975,-0.027686388443362252,0.1371905888075424,-0.0019095814042240928,0.0,0
Patient 35 - NC Monocyte,-0.044746179401552365,-0.032340808059640014,0.937104405452383,-0.08759297724461028,-0.0886215895503937,-0.0671652346018693,-0.06496736448345797,0.0,0
Patient 43 - NC Monocyte,0.03536375997114828,-0.02832609545554901,1.0,0.018021761874516467,0.00753864591998661,-0.01723818514890618,-0.0030224455445729726,0.0,0
Patient 44 - NC Monocyte,-0.09491748774477693,-0.1185852789846849,0.4926326884321048,-0.14956329913568844,-0.17461968081118565,-0.09781105073289544,-0.15196754998983855,0.0,0
Patient 45 - NC Monocyte,0.0869742163595307,0.017989158908240363,0.604120364442044,-0.017226393172663494,-0.06269763462472208,0.039210780233823815,0.011951358660372426,0.0,0
Patient 52 - NC Monocyte,0.016148846236835105,-0.04372682904801445,0.8922588918192043,-0.10814458022577365,-0.0981085108320376,0.0003676343107739606,-0.08451081931893187,0.0,0
Patient 52A - NC Monocyte,0.03801403075875447,9.305246515892451e-05,0.8649916649400927,0.032213499208876235,-0.02078528540525004,0.008408854446573239,0.02127727593114157,0.0,0
Patient 54 - NC Monocyte,0.09414481124912548,0.1147355518430067,1.0,-0.0004200432333474951,0.0010911311507873437,0.08213514905189935,-0.03386247308762465,0.0,0
Patient 56 - NC Monocyte,0.0280035653863074,-0.08403414849114164,0.7072093113144188,-0.13397485644637916,-0.07075734908125912,0.015213026695560863,-0.11867105708294723,0.0,0
Patient 58 - NC Monocyte,0.035767826256015336,0.01775071257689032,1.0,0.05057101335569544,0.028797069926823866,0.06636936854396795,0.032578158317575136,0.0,0
Patient 60 - NC Monocyte,0.011163730852816169,9.003152953739533e-05,0.7490262118978249,-0.020397035068191755,-0.03716739248102826,0.12430593741300265,-0.10803514005394403,0.0,0
Patient 61 - NC Monocyte,0.04301548152449759,0.00010890764492547463,0.8303742955386432,-0.030050773340971795,-0.03828785936181589,0.0037965713706050374,-0.013697451306058117,0.0,0
